QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = $r43,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r78 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;19;false;true;4;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = $r43,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r73 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;19;false;true;4;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = $r38,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r71 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;19;false;true;4;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r66 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;22;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = null,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r65 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));true;-1;true;true;21;false;true;4;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void <init>(dacapo.hsqldb.PseudoJDBCBench)> r0.keep_running = 1,r0 (PseudoJDBCBench$MemoryWatcherThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> $z0 = r0.keep_running,r0 (PseudoJDBCBench$MemoryWatcherThread.run));true;268;false;true;38;false;true;12;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r67 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = $r30,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r61 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i10 = r0.transaction_count,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.transaction_count = 0,r0 (PseudoJDBCBench.<init>));false;0;false;true;18;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r5 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;19;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i10 = r0.transaction_count,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementTransactionCount()> r0.transaction_count = $i1,r0 (PseudoJDBCBench.incrementTransactionCount));false;0;false;true;21;false;true;44;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r72 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = $r38,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.MemoryWatcher = $r8,r0 (PseudoJDBCBench.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $r8 = r0.MemoryWatcher,r0 (PseudoJDBCBench.reportDone));false;87;false;true;24;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementFailedTransactionCount()> $i0 = r0.failed_transactions,r0 (PseudoJDBCBench.incrementFailedTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> r0.failed_transactions = 0,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = $r38,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r69 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;24;false;true;5;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementFailedTransactionCount()> r0.failed_transactions = $i1,r0 (PseudoJDBCBench.incrementFailedTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i4 = r0.failed_transactions,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;26;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> $r42 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> r0.Conn = null,r0 (PseudoJDBCBench$ClientThread.run));false;0;false;true;24;false;true;5;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = null,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r73 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.doOne));true;-1;true;true;24;false;true;4;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r2 = r0.pstmt2,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt2 = $r22,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt2 = $r22,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r9 = r0.pstmt2,r0 (PseudoJDBCBench$ClientThread.run));false;0;false;true;24;false;true;4;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r79 = r0.this$0,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.this$0 = r1,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = $r30,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r66 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;46;false;true;4;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void reset()> r0.max = $l2,r0 (PseudoJDBCBench$MemoryWatcherThread.reset));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l2 = $r11.max,$r11 (PseudoJDBCBench.reportDone));false;66;false;true;52;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i9 = r0.transaction_count,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementTransactionCount()> r0.transaction_count = $i1,r0 (PseudoJDBCBench.incrementTransactionCount));false;0;false;true;26;false;true;49;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> r0.max = l2,r0 (PseudoJDBCBench$MemoryWatcherThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l2 = $r11.max,$r11 (PseudoJDBCBench.reportDone));false;89;false;true;27;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r68 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = $r30,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;41;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r72 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r8 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = $r30,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;26;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void <init>(dacapo.hsqldb.PseudoJDBCBench)> r0.min = 0L,r0 (PseudoJDBCBench$MemoryWatcherThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> $l3 = r0.min,r0 (PseudoJDBCBench$MemoryWatcherThread.run));true;128;false;true;27;false;true;5;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> r0.Conn = null,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r88 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.doOne));true;-1;true;true;25;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementTransactionCount()> r0.transaction_count = $i1,r0 (PseudoJDBCBench.incrementTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> r0.transaction_count = 0,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;26;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt2 = null,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r64 = r0.pstmt2,r0 (PseudoJDBCBench$ClientThread.doOne));true;-1;true;true;25;false;true;5;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementFailedTransactionCount()> r0.failed_transactions = $i1,r0 (PseudoJDBCBench.incrementFailedTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i11 = r0.failed_transactions,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;26;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void reset()> r0.max = $l2,r0 (PseudoJDBCBench$MemoryWatcherThread.reset));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> $l5 = r0.max,r0 (PseudoJDBCBench$MemoryWatcherThread.run));true;127;false;true;29;false;true;32;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void <init>(dacapo.hsqldb.PseudoJDBCBench)> r0.max = 0L,r0 (PseudoJDBCBench$MemoryWatcherThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> r0.max = l2,r0 (PseudoJDBCBench$MemoryWatcherThread.run));true;126;false;true;25;false;true;5;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.MemoryWatcher = $r8,r0 (PseudoJDBCBench.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $r14 = r0.MemoryWatcher,r0 (PseudoJDBCBench.reportDone));false;72;false;true;20;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = $r43,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r75 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;49;false;true;8;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r78 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;21;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = $r43,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r6 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.run));false;0;false;true;19;false;true;3;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> r0.Conn = null,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> $r6 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r59 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r61 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = $r14,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r8 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;21;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.Conn = $r5,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r17 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.run));true;-1;true;true;20;false;true;3;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementTransactionCount()> $i0 = r0.transaction_count,r0 (PseudoJDBCBench.incrementTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> r0.transaction_count = 0,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;51;false;false;0;false
