QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void <init>(dacapo.hsqldb.PseudoJDBCBench)> r0.min = 0L,r0 (PseudoJDBCBench$MemoryWatcherThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l3 = $r14.min,$r14 (PseudoJDBCBench.reportDone));false;66;false;true;51;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> r0.min = l2,r0 (PseudoJDBCBench$MemoryWatcherThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l3 = $r14.min,$r14 (PseudoJDBCBench.reportDone));false;90;false;true;28;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r3 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = $r30,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $r11 = r0.MemoryWatcher,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.MemoryWatcher = $r8,r0 (PseudoJDBCBench.<init>));false;0;false;true;19;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = $r30,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r65 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;19;false;true;2;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> r0.Conn = null,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.Conn = $r5,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;19;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r1 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i11 = r0.failed_transactions,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.failed_transactions = 0,r0 (PseudoJDBCBench.<init>));false;0;false;true;19;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r3 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;19;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = null,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r69 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.doOne));true;-1;true;true;19;false;true;3;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r57 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.Conn = $r5,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;48;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> $z0 = r0.keep_running,r0 (PseudoJDBCBench$MemoryWatcherThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void end()> r0.keep_running = 0,r0 (PseudoJDBCBench$MemoryWatcherThread.end));false;137;false;true;28;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r10 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> $l3 = r0.min,r0 (PseudoJDBCBench$MemoryWatcherThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void reset()> r0.min = $l2,r0 (PseudoJDBCBench$MemoryWatcherThread.reset));true;122;false;true;27;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void reset()> r0.min = $l2,r0 (PseudoJDBCBench$MemoryWatcherThread.reset));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l3 = $r14.min,$r14 (PseudoJDBCBench.reportDone));false;33;false;true;26;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r57 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> r0.Conn = null,r0 (PseudoJDBCBench$ClientThread.run));true;-1;true;true;24;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void <init>(dacapo.hsqldb.PseudoJDBCBench)> r0.min = 0L,r0 (PseudoJDBCBench$MemoryWatcherThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void reset()> r0.min = $l2,r0 (PseudoJDBCBench$MemoryWatcherThread.reset));true;66;false;true;25;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> $z0 = r0.keep_running,r0 (PseudoJDBCBench$MemoryWatcherThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void <init>(dacapo.hsqldb.PseudoJDBCBench)> r0.keep_running = 1,r0 (PseudoJDBCBench$MemoryWatcherThread.<init>));true;121;false;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementFailedTransactionCount()> r0.failed_transactions = $i1,r0 (PseudoJDBCBench.incrementFailedTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i8 = r0.failed_transactions,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r60 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.ntrans = i0,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> r0.ntrans = $i6,r0 (PseudoJDBCBench$ClientThread.run));true;-1;true;true;25;false;true;3;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.Conn = $r5,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r2 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.doOne));true;-1;true;true;24;false;true;3;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r10 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = $r14,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementFailedTransactionCount()> r0.failed_transactions = $i1,r0 (PseudoJDBCBench.incrementFailedTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> r0.failed_transactions = 0,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.start_time = $l0,r0 (PseudoJDBCBench.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l1 = r0.start_time,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;19;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = $r38,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r4 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.run));false;0;false;true;19;false;true;2;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r11 = r0.this$0,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.this$0 = r1,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;19;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void incrementFailedTransactionCount()> r0.failed_transactions = $i1,r0 (PseudoJDBCBench.incrementFailedTransactionCount));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.failed_transactions = 0,r0 (PseudoJDBCBench.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r7 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i4 = r0.failed_transactions,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.failed_transactions = 0,r0 (PseudoJDBCBench.<init>));false;0;false;true;24;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r58 = r0.pstmt1,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt1 = $r14,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r7 = r0.pstmt4,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt4 = $r38,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void <init>(dacapo.hsqldb.PseudoJDBCBench)> r0.keep_running = 1,r0 (PseudoJDBCBench$MemoryWatcherThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void end()> r0.keep_running = 0,r0 (PseudoJDBCBench$MemoryWatcherThread.end));false;76;false;true;25;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $i8 = r0.failed_transactions,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.failed_transactions = 0,r0 (PseudoJDBCBench.<init>));true;-1;true;true;25;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r3 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.Conn = $r5,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> r0.Conn = null,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> $r44 = r0.Conn,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.start_time = 0L,r0 (PseudoJDBCBench.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l1 = r0.start_time,r0 (PseudoJDBCBench.reportDone));true;-1;true;true;24;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt5 = $r43,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r76 = r0.pstmt5,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;24;false;true;3;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt2 = $r22,r0 (PseudoJDBCBench$ClientThread.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r63 = r0.pstmt2,r0 (PseudoJDBCBench$ClientThread.doOne));false;0;false;true;24;false;true;3;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void reset()> r0.max = $l2,r0 (PseudoJDBCBench$MemoryWatcherThread.reset));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$MemoryWatcherThread: void run()> r0.max = l2,r0 (PseudoJDBCBench$MemoryWatcherThread.run));true;121;false;true;26;false;true;29;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> $l1 = r0.start_time,r0 (PseudoJDBCBench.reportDone));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.start_time = $l1,r0 (PseudoJDBCBench.<init>));true;-1;true;true;24;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $r9 = r0.pstmt2,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt2 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;25;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r67 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;24;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.transaction_count = 0,r0 (PseudoJDBCBench.<init>));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench: void reportDone()> r0.transaction_count = 0,r0 (PseudoJDBCBench.reportDone));false;43;false;true;24;false;true;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: int doOne(int,int,int,int)> $r68 = r0.pstmt3,r0 (PseudoJDBCBench$ClientThread.doOne));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.pstmt3 = null,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;20;false;false;0;false
BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void run()> $i5 = r0.ntrans,r0 (PseudoJDBCBench$ClientThread.run));BackwardQuery: (<dacapo.hsqldb.PseudoJDBCBench$ClientThread: void <init>(dacapo.hsqldb.PseudoJDBCBench,int,java.lang.String,java.lang.String,java.lang.String)> r0.ntrans = i0,r0 (PseudoJDBCBench$ClientThread.<init>));true;-1;true;true;18;false;false;0;false
